AFF_LOVE_POINT	Puncte de dragoste: %d%%	
PVP_LEVEL5	Agresiv	
PVP_LEVEL6	Necinstit	
PVP_LEVEL7	Rau	
PVP_LEVEL8	Crud	
PVP_MODE_GUILD	Pvp - breasla activata	
PVP_MODE_KILL	Pvp - activat gratuit	
PVP_MODE_NORMAL	Pvp - pace activata	
PVP_MODE_PROTECT	Pvp - protectie activata	
PVP_MODE_REVENGE	Pvp - ostil activat	
PVP_OPTION_KILL	Liber	
PVP_OPTION_NORMAL	Pace	
PVP_OPTION_PROTECT	Protectie	
PVP_OPTION_REVENGE	Ostil	
QUEST_MIN	Min.	
QUEST_SEC	Sec.	
QUEST_TIMEOVER	Timp expirat	
QUEST_UNLIMITED_TIME	Fara limita de timp.	
QUICKSLOT_REGISTER_DISABLE_ITEM	Acest obiect nu poate fi adaugat in campul de acces rapid.	
RANKING	Rang	
RARITY_BROKEN_TEXT	| cffff5d5 comptine complata |	
RARITY_LOW_TEXT	|cffffc800Un obiect este pe cale sa se rupa!|r\mAi un obiect cu %d%% de rezistenta\m repara-l inainte sa se rupa.	
RECEIVE_MESSAGE	%s ti -a trimis un mesaj.	
RED_KINGDOM	|cFFFBB497Shinsoo:|h|r
REFINE_COST	Cost: %s	
REFINE_COST_UPGRADE	[i] pretul de imbunatatire	
REFINE_CURRENT_ITEM	[i] obiectia curenta	
REFINE_CURRENT_PERCENTAGE	[i] probabilitatea de imbunatatire:%d%%	
REFINE_DESTROY_WARNING	Acest obiect poate fi distrus in imbunatatire.	
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Acest lucru va creste probabilitatea de imbunatatire.	
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Dar daca esuati, articolul va fi distrus. doriti sa continuati?	
REFINE_DOWN_GRADE_WARNING	Obiectul poate fi degradat astfel.	
REFINE_DO_YOU_SEPARATE_METIN	Doriti sa eliminati toate pietrele spirit disponibile?	
REFINE_ELEMENT_CHANGE_TEXT	%s are acum elementul %s!
REFINE_ELEMENT_DOWNGRADE_TEXT	Magia elementara a fost scazuta.
REFINE_ELEMENT_TEXT_DARK	Intuneric +%d
REFINE_ELEMENT_TEXT_EARTH	Pamant +%d
REFINE_ELEMENT_TEXT_ELECT	Fulger +%d
REFINE_ELEMENT_TEXT_FIRE	Foc +%d
REFINE_ELEMENT_TEXT_ICE	Gheata +%d
REFINE_ELEMENT_TEXT_WIND	Vant +%d
REFINE_ELEMENT_UPGRADE_FAIL_TEXT	Magia elementara a esuat.
REFINE_ELEMENT_UPGRADE_SUCCESS_TEXT	Magia elementara a avut succes!
REFINE_ERROR_ADD_PERC_STONES	[rafinati] nu puteti adauga pocion pentru a creste procentul de succes al pietrelor.	
REFINE_ERROR_ITEM_COUNT	[rafinare] poate adauga doar 1 numar, nu mai mult.	
REFINE_ERROR_ITEM_OVERFLOW_PERCENTAGE	[rafinati] procentul total este peste 100, nu puteti face asta.	
REFINE_ERROR_ITEM_VNUM	[rafina] nu poti adauga acest articol	
REFINE_FAILURE	Procesul a esuat.	
REFINE_FAILURE_CAN_NOT_ATTACH	%s nu poate fi inclus in acest obiect.	
REFINE_FAILURE_EQUIP_ITEM	Nu puteti imbunatati niciun obiect echipat.	
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Nu exista piatra care sa poata fi extrasa.	
REFINE_FAILURE_NEED_BETTER_SCROLL	Ai nevoie de o defilare in avans mai buna.	
REFINE_FAILURE_NO_GOLD_SOCKET	Nu exista slot de aur care sa includa %s.	
REFINE_FAILURE_NO_MORE_SOCKET	Nu puteti crea mai multe sloturi.	
REFINE_FAILURE_NO_SOCKET0	Nu exista un slot gratuit pentru %s.	
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Nu puteti face mai multe sloturi in acest obiect.	
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Acest obiect nu poate fi imbunatatit.	
REFINE_INCREASE_PERCENTAGE	[extra +%d%%]	
REFINE_NEED_ITEMS	[i] obiecte necesare	
REFINE_NEXT_ITEM	[i] obiect imbunatatit	
REFINE_PERCENTAGE_EXTRA	Cincisprezece%	
REFINE_PERCENTAGE_LOW	5%	
REFINE_PERCENTAGE_MEDIUM	10%	
REFINE_SUCCESS	Imbunatatirea obiectului a fost realizata cu succes!	
REFINE_SUCCESS_PROBALITY	Probabilite de succes: %d%%	
REFINE_TOOLTIP_ITEM_DESCRIPTION_1		
REFINE_TOOLTIP_ITEM_DESCRIPTION_2		
REFINE_TOOLTIP_ITEM_DESCRIPTION_3		
REFINE_TOOLTIP_ITEM_DESCRIPTION_4		
REFINE_WARNING2	Doriti sa continuati?	
REVIVE_AUTO_TOWN_MESSAGE	Revive automat in: {}	
SAFEBOX_ERROR	Ati introdus o parola incorecta.	
SAFEBOX_SELL_DISABLE_SAFEITEM	Nu puteti vinde niciunul dintre obiectele stocate.	
SAFEBOX_WRONG_PASSWORD	Parolele trebuie sa fie identice.	
SASH_ABSORB_CHANCE	Absorbtie: %d%%	
SASH_ABSORB_CHANCE2	Absorbtie: %d%% ~%d%%	
SASH_DEL_ABSORDITEM	Absorbti elementul, obiectul absorbit va fi distrus.	
SASH_DEL_SERVEITEM	A doua esarfa este distrusa daca procesul nu reuseste.	
SASH_DO_YOU_CLEAN	Vrei sa stergi bonus?	
SASH_FAILURE_CLEAN	Bonusul nu poate fi eliminat.	
SASH_REFINE_COST	Pret de absorbtie: %d	
SAVED_ACCOUNT	Conturi salvate	
SAVE_ACCOUNT	Salveaza	
SCREENSHOT_SAVE1	Captura de ecran a fost salvata in '%s'.	
SCREENSHOT_SAVE2	Fisier de captare a ecranului.	
SCREENSHOT_SAVE_FAILURE	Captarea ecranului esuat salvat.	
SEARCH_BONUS	Cu bonus	
SEARCH_DEFAULT	Mod implicit	
SEARCH_NOBONUS	Fara bonus	
SECOND	Sec	
SELECT_CAN_NOT_DELETE	Nu puteti sterge acest personaj.	
SELECT_CHANGED_NAME	Ati schimbat numele personajului.	
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Numele personajului exista deja.	
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Incearca din nou.	
SELECT_CHANGE_FAILURE_STRANGE_NAME	Acea	
SELECT_CHANGE_NAME_TITLE	Schimbati numele personajului.	
SELECT_DELEING	Personajul va fi sters.	
SELECT_DELETED	De succes!	
SELECT_DO_YOU_DELETE_REALLY	Doriti sa continuati?	
SELECT_EMPTY_SLOT	Acesta este un camp gol.	
SELECT_INPUT_CHANGING_NAME	Introdu un nou nume
SELECT_UNKNOWN_LANG	Aceasta limba nu este disponibila.	
SEPTEMBER	Septembrie	
SERVERNAME	Vidra II	
SERVERNAMETEST	Test de server	
SERVER_TIME	Server Time	
SHIP_MAST	Catarg	
SHOP_BUY_INFO	Alege Obiectul pe care vrei sa-l cumperi in fereastra magazinului.
SHOP_CANNOT_SELL_ITEM	Acest obiect nu poate fi vandut.	
SHOP_ERROR_UNKNOWN	Eroare de magazin necunoscuta: %s	
SHOP_EXCEED_LIMIT_TODAY	Si -a depasit deja limita zilnica a utilizarii punctelor.	
SHOP_INVALID_POS	Acest obiect nu poate fi utilizat aici.	
SHOP_INVENTORY_FULL	Inventarul este plin.	
SHOP_NOT_ENOUGH_BATTLE_POINT	Nu aveti suficiente puncte de lupta.	
SHOP_NOT_ENOUGH_COUNT	Nu aveti suficiente obiecte.	
SHOP_NOT_ENOUGH_MONEY	Nu ai suficient yang	
SHOP_NOT_ENOUGH_MONEY_EX	Nu ai suficient yang.	
SHOP_SEARCH_TITLE	Cautare obiect	
SHOP_SELL_INFO	Alegeti obiectul pe care doriti sa il vindeti in fereastra de inventar.	
SHOP_SOLDOUT	Vandut	
SHOT_ERROR_UNKNOWN	Eroare necunoscuta in timpul atacului de rezistenta lunga: %s	
SKILL_BLEEDING	Sangerare
SKILL_BOHO	Reflectare
SKILL_CHEONGEUN	Corp puternic
SKILL_EUNHYEONG	Invizibil
SKILL_FIRE	Foc Permanent
SKILL_FISHMIND	Marmura de pescuit este activa
SKILL_GEOMGYEONG	Aura sabiei
SKILL_GICHEON	Ajutorul Dragonului
SKILL_GONGPO	Frica
SKILL_GRADE_NAME_GRAND_MASTER	%s Mare maestru
SKILL_GRADE_NAME_MASTER	%s Maestru
SKILL_GRADE_NAME_PERFECT_MASTER	%s maestru perfect
SKILL_GROUP_ASSASSIN_1	Lama
SKILL_GROUP_ASSASSIN_2	Arc
SKILL_GROUP_HORSE	Calarie
SKILL_GROUP_SHAMAN_1	Zmeu
SKILL_GROUP_SHAMAN_2	Vindecare
SKILL_GROUP_SURA_1	Arme
SKILL_GROUP_SURA_2	Magie
SKILL_GROUP_WARRIOR_1	Corp
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GWIGEOM	Lama fermecata
SKILL_GYEONGGONG	Usurare
SKILL_HEUKSIN	Protectie intunecata
SKILL_HOSIN	Binecuvantare
SKILL_INC_ATKSPD	Viteza de atac a crescut
SKILL_INC_MOVSPD	Viteza de miscare a crescut
SKILL_JEONGWI	Iures
SKILL_JEUNGRYEOK	Atac +
SKILL_JUMAGAP	Armura fermecata
SKILL_KWAESOK	Repeziciune
SKILL_MUYEONG	Spiritul focului
SKILL_NEED_EMPTY_BOTTLE	Nu am nicio sticla goala.
SKILL_NEED_POISON_BOTTLE	Nu am nicio sticla de otrava.
SKILL_ONLY_FOR_GUILD_WAR	Poti folosi aceasta calificare doar intr-un razboi de bresle.
SKILL_PABEOP	Alunga vraja.
SKILL_POWERFUL_STRIKE	Atac anestezie
SKILL_SLOW	Incet
SKILL_STUN	Anestezia
SKILL_SUMMON_DESCRIPTION	Sansa incantatiei: %d%%
SKILL_TOOLTIP_INT	Inteligenta
SKILL_TOOLTIP_LEVEL	Nivel
SKILL_TOXICDIE	Otravire
SNOWDUNGEON	Turnul lui Nemere	
SPIDERBARONESA	Paianjen baroneasa	
STAT_MINUS_CON	Reglarea vitalitatii (ramase: %d)
STAT_MINUS_DEX	Ajustarea dexteritatii (ramase: %d)
STAT_MINUS_INT	Ajustarea inteligentei (ramase: %d)
STAT_MINUS_STR	Reglarea fortei (ramase: %d)
STAT_TOOLTIP_ATT	Valoarea Atacului
STAT_TOOLTIP_ATT_SPEED	Viteza de atac
STAT_TOOLTIP_BASE_LEVEL	Nivel
STAT_TOOLTIP_CAST_SPEED	Viteza farmecului
STAT_TOOLTIP_CON	Creste PV si apararea
STAT_TOOLTIP_CONQUEROR_LEVEL	Nivel Campion
STAT_TOOLTIP_DEF	Aparare
STAT_TOOLTIP_DEX	Creste atacul si evadarea
STAT_TOOLTIP_IMG_CON	VIT: Creste PV si aparare
STAT_TOOLTIP_IMG_DEX	DEX: Creste atacul si evadarea
STAT_TOOLTIP_IMG_INT	INT: Creste PM, atac magic si aparare
STAT_TOOLTIP_IMG_STR	STR: Creste valoarea atacului si daunele
STAT_TOOLTIP_INT	Creste PM, atacul magic si apararea
STAT_TOOLTIP_MAG_ATT	Valoare de atac magic
STAT_TOOLTIP_MAG_DEF	Aparare magica
STAT_TOOLTIP_MOVE_SPEED	Viteza de miscare
STAT_TOOLTIP_STR	Creste valoarea atacului si daunele
STAT_TOOLTIP_SUNGMA_HP	Hp variaza in functie de vointa lui sungma (vit) a inamicului si a hartii.	
STAT_TOOLTIP_SUNGMA_IMMUNE	Predispozitia de a contracta efectele statului variaza in functie de vointa sungma (int) a inamicului si a hartii.	
STAT_TOOLTIP_SUNGMA_MOVE	Viteza de miscare variaza in functie de vointa lui sungma (res) a inamicului si a hartii.	
STAT_TOOLTIP_SUNGMA_STR	Atacul variaza in functie de vointa lui sungma (str) a inamicului si a hartii.	
SWITCHBOT_1	Activ	
SWITCHBOT_10	Inchideti fila	
SWITCHBOT_12	Acest slot a fost deja folosit!	
SWITCHBOT_13	Articol adaugat!	
SWITCHBOT_14	Conditie	
SWITCHBOT_15	Maxim	
SWITCHBOT_16	Minim	
SWITCHBOT_17	Trageti obiectul aici	
SWITCHBOT_2	Schimba	
SWITCHBOT_3	Avand	
SWITCHBOT_4	Activeaza	
SWITCHBOT_5	Terminat	
SWITCHBOT_7	Incepeti sa schimbe	
SWITCHBOT_8	Nici unul	
SWITCHBOT_9	Nu poti schimba bonusul acestui obiect	
SWITCHBOT_CLEAR_ATTR	Sterge	
SWITCHBOT_CLEAR_CONFIGURATION	Sterge	
SWITCHBOT_CONFIGURATION_TITLE	Combinatii salvate	
SWITCHBOT_EMPTY_ATTR	Alege un bonus	
SWITCHBOT_LOAD_CONFIGURATION	Foloseste	
SWITCHBOT_SAVE	Salveaza	
SWITCHBOT_SAVE_BUTTON	Salveaza	
SWITCHBOT_SELECT_ATTR	Bonusuri	
SWITCHBOT_START	Start	
SWITCHBOT_STOP	Stop	
SWITCHBOT_TITLE	[F9] Switchbot	
SYMBOLLIST_TITLE	Record guild flag	
SYSTEM_DUNGEON_BUTTON	[F5] Temnite	
SYSTEM_OPTION_CPU_TILING_1	Modul fara suprapunerea procesorului poate imbunatati viteza unui computer mai slab.	
SYSTEM_OPTION_CPU_TILING_2	Daca exista probleme cu graficele, selectati „optiunea de sistem” sau „config.exe”	
SYSTEM_OPTION_CPU_TILING_3	Si schimbati modul gpu fara suprapunere.	
SYSTEM_OPTION_GPU_TILING_1	Modul gpu fara suprapuneri poate fi lent pe un computer cel mai slab.	
SYSTEM_OPTION_GPU_TILING_2	Daca aveti probleme cu graficele, alegeti „optiuni de sistem” sau „config.exe”	
SYSTEM_OPTION_GPU_TILING_3	Si schimbati modul gpu fara suprapunere	
SYSTEM_OPTION_TILING_EXIT	Pentru a schimba modul fara suprapunere, jocul trebuie repornit.	
SYSTEM_WHISPER	[Sistem]	
TARGET_BUTTON_ACCEPT_FIGHT	Aproba
TARGET_BUTTON_AVENGE	Razbunare
TARGET_BUTTON_BUILDING_DESTROY	Distruge
TARGET_BUTTON_DISMOUNT	Descaleca
TARGET_BUTTON_EMOTION_ALLOW	Emotii
TARGET_BUTTON_EXCHANGE	Negociaza
TARGET_BUTTON_EXCLUDE	Exclude
TARGET_BUTTON_EXIT_OBSERVER	Inchide modul spectator
TARGET_BUTTON_FIGHT	Duel
TARGET_BUTTON_FRIEND	Prieten
TARGET_BUTTON_INVITE_GUILD	Invitatia breslei
TARGET_BUTTON_INVITE_PARTY	Invitatia grupei
TARGET_BUTTON_LEAVE_PARTY	Paraseste grupa
TARGET_BUTTON_REQUEST_ENTER_PARTY	Alatura-te grupei
TARGET_BUTTON_VIEW_EQUIPMENT	Armament
TARGET_BUTTON_WHISPER	Soapta
TARGET_INFO_DAMAGE	Daune: %s - %s	
TARGET_INFO_EXP	Experienta: %s	
TARGET_INFO_GOLD_MIN_MAX	Yang: %s ~ %s	
TARGET_INFO_MAINRACE	Cursa: %s	
TARGET_INFO_MAX_HP	Max. PV: %s	
TARGET_INFO_NEWRACE_DESERT	Desert	
TARGET_INFO_NEWRACE_FIRE	Foc	
TARGET_INFO_NEWRACE_ICE	Gheata	
TARGET_INFO_NEWRACE_INSECT	Insect	
TARGET_INFO_NEWRACE_TREE	Copac	
TARGET_INFO_NO_ITEM_TEXT	Fara Drop	
TARGET_INFO_NO_RACE	Fara cursa	
TARGET_INFO_RACE_ANIMAL	Animale	
TARGET_INFO_RACE_DARK	Intuneric	
TARGET_INFO_RACE_DEVIL	Demoni	
TARGET_INFO_RACE_EARTH	Pamant	
TARGET_INFO_RACE_ELEC	Fulger	
TARGET_INFO_RACE_FIRE	Foc	
TARGET_INFO_RACE_HUMAN	Semi Om	
TARGET_INFO_RACE_ICE	Gheata	
TARGET_INFO_RACE_METIN	Piatra Metin	
TARGET_INFO_RACE_MILGYO	Mistici	
TARGET_INFO_RACE_ORC	Orci	
TARGET_INFO_RACE_UNDEAD	Fara oameni morti	
TARGET_INFO_RACE_WIND	Vant	
TARGET_INFO_REGEN_INFO	Regen %d%% fiecare %d sec.	
TARGET_INFO_RESISTS	Rezistente:	
TARGET_INFO_RESISTS_LINE0	Sabie: %d%% Doua maini: %d%% campana: %d%%	
TARGET_INFO_RESISTS_LINE1	Pumnal: %d%% Fan: %d%% Arc: %d%%	
TARGET_INFO_STONE_NAME	Piatra de fantoma	
TARGET_INFO_SUBRACE	Subclasa: %s	
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Categoria 5.
TARGET_LEVEL_KNIGHT	Categoria 3.
TARGET_LEVEL_PAWN	Categoria 1
TARGET_LEVEL_S_KNIGHT	Categoria 4
TARGET_LEVEL_S_PAWN	Categoria 2
TASKBAR_ATTACK	Ataca
TASKBAR_AUTO	Ataca automat
TASKBAR_CAMERA	Camera
TASKBAR_EXP	Experienta
TASKBAR_HP	PV
TASKBAR_MOVE	Misca
TASKBAR_SKILL	Calificare
TASKBAR_SP	PM
TASKBAR_ST	AP
THING_COUNT	Tot	
TICKET_ADD_ACCEPT	Accept	
TICKET_ADD_MEMBER	Adaugati un membru nou	
TICKET_ADD_NAME	Nume:	
TICKET_ADD_TITLE	Adaugati membru	
TICKET_ADMINISTRATION	Administra	
TICKET_ANSWER	Raspuns	
TICKET_CATEGORY	Categorie	
TICKET_CATEGORY_0	Toata lumea	
TICKET_CHANGE_PERMISIONS	Modificati permisiunile	
TICKET_CREATE_NEW	Creati bilet nou	
TICKET_DATE	Data	
TICKET_DELETE	Stergeti membru	
TICKET_ID	Id	
TICKET_MY_TICKETS	Biletele mele	
TICKET_NAME	Nume	
TICKET_PRIORITY	Prioritate	
TICKET_PRIORITY_HIGH	Inalt	
TICKET_PRIORITY_LOW	Scazut	
TICKET_PRIORITY_MEDIUM	Jumatate	
TICKET_SEARCH	Cautati id:	
TICKET_SEARCH_BUTTON	Cauta	
TICKET_SEND	Trimite	
TICKET_SORT_BY	Filtreaza dupa:	
TICKET_STATE	Conditie	
TICKET_STATE_CLOSED	Inchis	
TICKET_STATE_ON_HOLD	In proces	
TICKET_STATE_SOLVED	Rezolvat	
TICKET_TITLE	Sistem de bilete	
TICKET_TITLE_T	Calificare	
TITLE_DUNGEON_INFO	Panoul v2 dungeons	
TITLE_DUNGEON_INFO_COOLDOWN	Coldown: %s	
TITLE_DUNGEON_INFO_DAMAGE_DONE	Daune facute: %d	
TITLE_DUNGEON_INFO_DAMAGE_RECEIVED	Daune primite: %d	
TITLE_DUNGEON_INFO_DEFENSE	Aparare: %s	
TITLE_DUNGEON_INFO_GROUP_LIMIT	Group limte: %d - %d	
TITLE_DUNGEON_INFO_ITEM	Obiect necesar	
TITLE_DUNGEON_INFO_LEVEL	Nivel de limita: %d - %d	
TITLE_DUNGEON_INFO_LOCATION	Locatie: %s	
TITLE_DUNGEON_INFO_MAXIMUM_DAMAGE	Daune maxime	
TITLE_DUNGEON_INFO_MAXIMUM_DEATHS	Decese maxime	
TITLE_DUNGEON_INFO_RECORD_TIME	Inregistrari	
TITLE_DUNGEON_INFO_STRENGTH	Forte	
TITLE_DUNGEON_INFO_TIME_DONE_RANKING	Timpul efectuat	
TITLE_DUNGEON_INFO_TIME_LIMIT	Timp de limita: %s	
TITLE_DUNGEON_INFO_TIME_PERFORMED	Uneori facut: %d	
TOOLTIP_AFFECT_CRISTALES_1	Cristal de aparare	SNA
TOOLTIP_AFFECT_CRISTALES_2	Atac cristalul	SNA
TOOLTIP_AFFECT_CRISTALES_3	Crystal haos	SNA
TOOLTIP_AFFECT_CRISTALES_4	Cristal de rezistenta	SNA
TOOLTIP_AFFECT_CRISTALES_5	Cristal de puritate	SNA
TOOLTIP_AFFECT_POTION_1	Roua rosie	SNA
TOOLTIP_AFFECT_POTION_2	Roua portocalie	SNA
TOOLTIP_AFFECT_POTION_3	Roua galbena	SNA
TOOLTIP_AFFECT_POTION_4	Roua verde	SNA
TOOLTIP_AFFECT_POTION_5	Roua albastra	SNA
TOOLTIP_AFFECT_POTION_6	Roua alba	SNA
TOOLTIP_AFFECT_SUNGMA_DESC	Vointa lui sung mahi infasoara acest loc.	
TOOLTIP_AFFECT_SUNGMA_HP	Vointa sungma (vit): %d	
TOOLTIP_AFFECT_SUNGMA_IMMUNE	Sungma va (int): %d	
TOOLTIP_AFFECT_SUNGMA_MOVE	Vointa sungma (res): %d	
TOOLTIP_AFFECT_SUNGMA_STR	Vointa sungma (str): %d	
TOOLTIP_ANTI_CRITICAL_PCT	Rezistenþã la lovitura criticã +%d%%	SA
TOOLTIP_ANTI_PENETRATE_PCT	Rezistenþã la lovitura pãtrunzãtoare +%d%%	SA
TOOLTIP_ANTI_SELL	Nu poate fi vândut în magazin.
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Tare împotriva animalelor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Tare împotriva ninja +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BELL	Vulnerabil Apãrare Clopot +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOW	Vulnerabil Apãrare Sãgeatã +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CLAW	Vulnerabil Apãrare Ghearã +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DAGGER	Vulnerabil Apãrare Pumnal +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DESERT	Tare împotriva Monºtrilor Deºertului +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Tare împotriva diavolului +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_EARTH	Puterea Pãmântului +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ELEC	Puterea Fulgerului +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FAN	Vulnerabil Apãrare Evantai +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FIRE	Puterea Focului +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Tare împotriva semi-oamenilor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ICE	Puterea Gheþii +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_INSECT	Tare împotriva Insectelor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Tare împotriva esotericilor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Tare împotriva monºtrilor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Tare împotriva orcilor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Tare împotriva ºamanilor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Tare împotriva sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SWORD	Vulnerabil Aparare Sabie +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_TWOHAND	Vulnerabil Aparare Doua Maini +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Puternic împotriva vampirilor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Tare împotriva rãzboinicilor +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WIND	Puterea Vântului +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Puternic impotriva Lycanilor + %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ZODIAC	Forta c. zodiac monsters +%d%%	SA
TOOLTIP_APPLY_ATT_BOSS	Tare împotriva sefilor +%d%%	SA
TOOLTIP_APPLY_ATT_STONE	Tare împotriva metinelor +%d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Atac sangeros + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Rezistenta la Atac Sangeros: +%d%%	SA
TOOLTIP_APPLY_BLOCK	ªansa de a bloca un atac corporal +%d%%	SA
TOOLTIP_APPLY_CRITICAL_PCT	ªansa de loviturã criticã +%d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	ªansã %d%% de a primi înapoi PM la lovituri reuºite	SA
TOOLTIP_APPLY_DODGE	ªansã %d%% de a evita atacul cu sãgeþi	SA
TOOLTIP_APPLY_ENCHANT_DARK	Puterea Intunecata +%d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK2	Puterea intunecatA +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_EARTH	Puterea Pamantului +%d%%	SA
TOOLTIP_APPLY_ENCHANT_EARTH2	Puterea Pamantului +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_ELECT	Puterea Fulgerului +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ELECT2	Puterea Fulgerului +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_FIRE	Puterea Focului +%d%%	SA
TOOLTIP_APPLY_ENCHANT_FIRE2	Puterea Focului +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_ICE	Puterea Ghetii +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ICE2	Puterea Ghetii +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_WIND	Puterea Vantului +%d%%	SA
TOOLTIP_APPLY_ENCHANT_WIND2	Puterea Vantului +%d%% - +%d%%
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	Sansa %d%% la bonus-EXP	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	Sansa %d%% de a arunca de doua ori mai mult Yang	SA
TOOLTIP_APPLY_IMMUNE_FALL	Imun la cãzãturã	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Apãrare împotriva încetinirii	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Apãrare împotriva necunoºtinþei	SNA
TOOLTIP_APPLY_ITEM_ATT_POWER_REFINE	Valoarea atacului %d - %d ( + %d ~ + %d)	
TOOLTIP_APPLY_ITEM_DROP_BONUS	ªansã %d%% de a arunca de 2 ori mai multe obiecte	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	ªansã %d%% de a reface PV	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	ªansã %d%% de a reface PM	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% ºansã de a jefui SP	SA
TOOLTIP_APPLY_MAX_HP_PCT	Max. PV +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Max. PM +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Fãrã efect
TOOLTIP_APPLY_NO_DEATH_PENALTY	Nu vei pierde puncte de experienþã dacã iti vei invia caracterul in locul in care a murit.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	ªansã %d%% la lovituri pãtrunzãtoare	SA
TOOLTIP_APPLY_POISON_PCT	ªansã de otrãvire %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Rezistenþa la otravã %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	%d%% creºtere efect al licorii	SA
TOOLTIP_APPLY_REFLECT_CURSE	ªansa %d%% de a reflecta un blestem	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% ºansã de a reflecta loviturile atacului corporal	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	ªansa de apãrare împotriva atacului ninja %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Apãrare clopot %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Apãrare Ghearã +%d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Apãrare pumnal %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Apãrare evantai %d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	ªansa de apãrare împotriva atacului ºamanilor %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	ªansa de apãrare împotriva atacului sura %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Apãrare cu sabia %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Apãrare cu douã mâini %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	ªansã de apãrare împotriva atacului rãzboinicilor: %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Rezistenþa vântului %d%%	SA
